"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
12,84,0.407407407407407,4085,6316.5,"ATOTONILCO EL GRANDE","ZIMAPÁN","Región Zacualtipán","Región Ixmiquilpan"
13,56,0.4,7743,4919.5,"ATOTONILCO DE TULA","SANTIAGO TULANTEPEC DE LUGO GUERRERO","Región Tula","Región Tulancingo"
14,17,0.453488372093023,1915.5,1039,"CALNALI","CHAPANTONGO","Región Huejutla","Región Huichapan"
14,27,0.465116279069767,1915.5,1360,"CALNALI","HUEHUETLA","Región Huejutla","Región Tulancingo"
14,35,0.5,1915.5,875,"CALNALI","METEPEC","Región Huejutla","Región Tulancingo"
14,37,0.520833333333333,1915.5,1798,"CALNALI","METZTITLÁN","Región Huejutla","Región Zacualtipán"
14,42,0.476744186046512,1915.5,1910,"CALNALI","MOLANGO DE ESCAMILLA","Región Huejutla","Región Zacualtipán"
14,46,0.530612244897959,1915.5,3870.5,"CALNALI","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
14,65,0.450549450549451,1915.5,1835.5,"CALNALI","TETEPANGO","Región Huejutla","Región Tula"
15,38,0.357142857142857,931,673.5,"CARDONAL","MINERAL DEL CHICO","Región Ixmiquilpan","Región Mineral de la Reforma"
16,23,0.507352941176471,6356.5,6251.5,"CUAUTEPEC DE HINOJOSA","FRANCISCO I. MADERO","Región Tulancingo","Región Actopan"
16,67,0.544117647058823,6356.5,7704,"CUAUTEPEC DE HINOJOSA","TEZONTEPEC DE ALDAMA","Región Tulancingo","Región Tula"
16,70,0.454545454545455,6356.5,4393,"CUAUTEPEC DE HINOJOSA","TLAHUELILPAN","Región Tulancingo","Región Tula"
16,74,0.460431654676259,6356.5,6934,"CUAUTEPEC DE HINOJOSA","TLAXCOAPAN","Región Tulancingo","Región Tula"
17,27,0.467532467532468,1039,1360,"CHAPANTONGO","HUEHUETLA","Región Huichapan","Región Tulancingo"
17,35,0.475609756097561,1039,875,"CHAPANTONGO","METEPEC","Región Huichapan","Región Tulancingo"
17,44,0.402597402597403,1039,867,"CHAPANTONGO","NOPALA DE VILLAGRÁN","Región Huichapan","Región Huichapan"
18,31,0.481132075471698,1600.5,2308.5,"CHAPULHUACÁN","JACALA DE LEDEZMA","Región Jacala","Región Jacala"
18,37,0.479166666666667,1600.5,1798,"CHAPULHUACÁN","METZTITLÁN","Región Jacala","Región Zacualtipán"
18,49,0.393258426966292,1600.5,1139.5,"CHAPULHUACÁN","PISAFLORES","Región Jacala","Región Jacala"
18,73,0.471910112359551,1600.5,2083,"CHAPULHUACÁN","TLANCHINOL","Región Jacala","Región Huejutla"
19,27,0.428571428571429,775,1360,"CHILCUAUTLA","HUEHUETLA","Región Ixmiquilpan","Región Tulancingo"
19,45,0.375,775,792.5,"CHILCUAUTLA","OMITLÁN DE JUÁREZ","Región Ixmiquilpan","Región Mineral de la Reforma"
20,33,0.482758620689655,349,365,"ELOXOCHITLÁN","JUÁREZ HIDALGO","Región Zacualtipán","Región Zacualtipán"
20,43,0.357142857142857,349,500.5,"ELOXOCHITLÁN","NICOLÁS FLORES","Región Zacualtipán","Región Ixmiquilpan"
20,71,0.5625,349,281,"ELOXOCHITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
21,66,0.490740740740741,2652.5,2487,"EMILIANO ZAPATA","VILLA DE TEZONTEPEC","Región Apan","Región Tizayuca"
22,35,0.390243902439024,1073.5,875,"EPAZOYUCAN","METEPEC","Región Mineral de la Reforma","Región Tulancingo"
23,41,0.475,6251.5,9654,"FRANCISCO I. MADERO","MIXQUIAHUALA DE JUÁREZ","Región Actopan","Región Actopan"
23,50,0.460526315789474,6251.5,7056.5,"FRANCISCO I. MADERO","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
23,66,0.455882352941176,6251.5,2487,"FRANCISCO I. MADERO","VILLA DE TEZONTEPEC","Región Actopan","Región Tizayuca"
23,67,0.580882352941177,6251.5,7704,"FRANCISCO I. MADERO","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
23,74,0.510791366906475,6251.5,6934,"FRANCISCO I. MADERO","TLAXCOAPAN","Región Actopan","Región Tula"
25,46,0.479591836734694,1587,3870.5,"HUAUTLA","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
25,65,0.461538461538462,1587,1835.5,"HUAUTLA","TETEPANGO","Región Huejutla","Región Tula"
26,38,0.352941176470588,404.5,673.5,"HUAZALINGO","MINERAL DEL CHICO","Región Huejutla","Región Mineral de la Reforma"
26,71,0.441176470588235,404.5,281,"HUAZALINGO","TLAHUILTEPA","Región Huejutla","Región Zacualtipán"
26,79,0.441176470588235,404.5,567,"HUAZALINGO","XOCHICOATLÁN","Región Huejutla","Región Zacualtipán"
27,35,0.475609756097561,1360,875,"HUEHUETLA","METEPEC","Región Tulancingo","Región Tulancingo"
27,42,0.475,1360,1910,"HUEHUETLA","MOLANGO DE ESCAMILLA","Región Tulancingo","Región Zacualtipán"
27,60,0.454545454545455,1360,1300.5,"HUEHUETLA","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
28,30,0.425837320574163,20252.5,19084.5,"HUEJUTLA DE REYES","IXMIQUILPAN","Región Huejutla","Región Ixmiquilpan"
30,50,0.449760765550239,19084.5,7056.5,"IXMIQUILPAN","PROGRESO DE OBREGÓN","Región Ixmiquilpan","Región Actopan"
31,37,0.481132075471698,2308.5,1798,"JACALA DE LEDEZMA","METZTITLÁN","Región Jacala","Región Zacualtipán"
31,59,0.532110091743119,2308.5,2343.5,"JACALA DE LEDEZMA","TECOZAUTLA","Región Jacala","Región Huichapan"
32,46,0.387755102040816,2097.5,3870.5,"JALTOCÁN","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
33,47,0.259259259259259,365,387,"JUÁREZ HIDALGO","PACULA","Región Zacualtipán","Región Jacala"
34,62,0.243243243243243,609,552,"LOLOTLA","TEPEHUACÁN DE GUERRERO","Región Huejutla","Región Zacualtipán"
35,60,0.48780487804878,875,1300.5,"METEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
36,60,0.383561643835616,1101,1300.5,"SAN AGUSTÍN METZQUITITLÁN","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
36,68,0.4,1101,645,"SAN AGUSTÍN METZQUITITLÁN","TIANGUISTENGO","Región Zacualtipán","Región Zacualtipán"
36,71,0.36,1101,281,"SAN AGUSTÍN METZQUITITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
37,42,0.46875,1798,1910,"METZTITLÁN","MOLANGO DE ESCAMILLA","Región Zacualtipán","Región Zacualtipán"
37,59,0.477064220183486,1798,2343.5,"METZTITLÁN","TECOZAUTLA","Región Zacualtipán","Región Huichapan"
37,81,0.395833333333333,1798,7911.5,"METZTITLÁN","ZACUALTIPÁN DE ÁNGELES","Región Zacualtipán","Región Zacualtipán"
40,71,0.5,507,281,"LA MISIÓN","TLAHUILTEPA","Región Jacala","Región Zacualtipán"
41,50,0.46875,9654,7056.5,"MIXQUIAHUALA DE JUÁREZ","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
41,67,0.475,9654,7704,"MIXQUIAHUALA DE JUÁREZ","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
42,60,0.45,1910,1300.5,"MOLANGO DE ESCAMILLA","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
42,73,0.4625,1910,2083,"MOLANGO DE ESCAMILLA","TLANCHINOL","Región Zacualtipán","Región Huejutla"
43,80,0.357142857142857,500.5,1649.5,"NICOLÁS FLORES","YAHUALICA","Región Ixmiquilpan","Región Huejutla"
44,64,0.359375,867,1007,"NOPALA DE VILLAGRÁN","TEPETITLÁN","Región Huichapan","Región Tula"
48,77,0.400630914826498,129761.5,44884,"PACHUCA DE SOTO","TULANCINGO DE BRAVO","Región Pachuca","Región Tulancingo"
50,74,0.467105263157895,7056.5,6934,"PROGRESO DE OBREGÓN","TLAXCOAPAN","Región Actopan","Región Tula"
51,76,0.322222222222222,31087,32935,"MINERAL DE LA REFORMA","TULA DE ALLENDE","Región Mineral de la Reforma","Región Tula"
53,60,0.534246575342466,1994.5,1300.5,"SAN BARTOLO TUTOTEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
54,58,0.479591836734694,2227.5,2576.5,"SAN SALVADOR","TASQUILLO","Región Actopan","Región Ixmiquilpan"
54,65,0.469387755102041,2227.5,1835.5,"SAN SALVADOR","TETEPANGO","Región Actopan","Región Tula"
56,70,0.455284552845528,4919.5,4393,"SANTIAGO TULANTEPEC DE LUGO GUERRERO","TLAHUELILPAN","Región Tulancingo","Región Tula"
57,65,0.32967032967033,2056.5,1835.5,"SINGUILUCAN","TETEPANGO","Región Tulancingo","Región Tula"
58,59,0.477064220183486,2576.5,2343.5,"TASQUILLO","TECOZAUTLA","Región Ixmiquilpan","Región Huichapan"
58,65,0.510204081632653,2576.5,1835.5,"TASQUILLO","TETEPANGO","Región Ixmiquilpan","Región Tula"
59,66,0.458715596330275,2343.5,2487,"TECOZAUTLA","VILLA DE TEZONTEPEC","Región Huichapan","Región Tizayuca"
62,78,0.428571428571429,552,899,"TEPEHUACÁN DE GUERRERO","XOCHIATIPAN","Región Zacualtipán","Región Huejutla"
62,79,0.459459459459459,552,567,"TEPEHUACÁN DE GUERRERO","XOCHICOATLÁN","Región Zacualtipán","Región Zacualtipán"
63,83,0.25,19271.5,3806.5,"TEPEJI DEL RÍO DE OCAMPO","ZEMPOALA","Región Tula","Región Tizayuca"
65,66,0.485981308411215,1835.5,2487,"TETEPANGO","VILLA DE TEZONTEPEC","Región Tula","Región Tizayuca"
66,70,0.455284552845528,2487,4393,"VILLA DE TEZONTEPEC","TLAHUELILPAN","Región Tizayuca","Región Tula"
66,83,0.454545454545455,2487,3806.5,"VILLA DE TEZONTEPEC","ZEMPOALA","Región Tizayuca","Región Tizayuca"
67,70,0.514705882352941,7704,4393,"TEZONTEPEC DE ALDAMA","TLAHUELILPAN","Región Tula","Región Tula"
67,74,0.525179856115108,7704,6934,"TEZONTEPEC DE ALDAMA","TLAXCOAPAN","Región Tula","Región Tula"
69,76,0.294416243654822,30611.5,32935,"TIZAYUCA","TULA DE ALLENDE","Región Tizayuca","Región Tula"
70,74,0.489208633093525,4393,6934,"TLAHUELILPAN","TLAXCOAPAN","Región Tula","Región Tula"
72,75,0.440860215053763,2046,2915.5,"TLANALAPA","TOLCAYUCA","Región Apan","Región Tizayuca"
75,82,0.462365591397849,2915.5,4337,"TOLCAYUCA","ZAPOTLÁN DE JUÁREZ","Región Tizayuca","Región Pachuca"
