"nodo1","nodo2","peso_arista","peso_nodo1","peso_nodo2","nodo1_nombre","nodo2_nombre","nodo1_region","nodo2_region"
17,44,0.407894736842105,1031.5,861.5,"CHAPANTONGO","NOPALA DE VILLAGRÁN","Región Huichapan","Región Huichapan"
18,31,0.490384615384615,1600.5,2342,"CHAPULHUACÁN","JACALA DE LEDEZMA","Región Jacala","Región Jacala"
18,37,0.478260869565217,1600.5,1778,"CHAPULHUACÁN","METZTITLÁN","Región Jacala","Región Zacualtipán"
18,49,0.404494382022472,1600.5,1134.5,"CHAPULHUACÁN","PISAFLORES","Región Jacala","Región Jacala"
18,73,0.460674157303371,1600.5,2091,"CHAPULHUACÁN","TLANCHINOL","Región Jacala","Región Huejutla"
19,24,0.436363636363636,772.5,1027,"CHILCUAUTLA","HUASCA DE OCAMPO","Región Ixmiquilpan","Región Mineral de la Reforma"
20,26,0.424242424242424,349,404.5,"ELOXOCHITLÁN","HUAZALINGO","Región Zacualtipán","Región Huejutla"
20,33,0.517241379310345,349,367.5,"ELOXOCHITLÁN","JUÁREZ HIDALGO","Región Zacualtipán","Región Zacualtipán"
20,43,0.348837209302326,349,500.5,"ELOXOCHITLÁN","NICOLÁS FLORES","Región Zacualtipán","Región Ixmiquilpan"
20,71,0.5625,349,281,"ELOXOCHITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
21,66,0.481481481481481,2666.5,2458.5,"EMILIANO ZAPATA","VILLA DE TEZONTEPEC","Región Apan","Región Tizayuca"
22,52,0.306451612903226,1111,3999.5,"EPAZOYUCAN","SAN AGUSTÍN TLAXIACA","Región Mineral de la Reforma","Región Pachuca"
23,41,0.466257668711656,6222.5,9453,"FRANCISCO I. MADERO","MIXQUIAHUALA DE JUÁREZ","Región Actopan","Región Actopan"
23,50,0.450980392156863,6222.5,6958.5,"FRANCISCO I. MADERO","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
23,63,0.284671532846715,6222.5,17077,"FRANCISCO I. MADERO","TEPEJI DEL RÍO DE OCAMPO","Región Actopan","Región Tula"
23,67,0.554744525547445,6222.5,7714.5,"FRANCISCO I. MADERO","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
23,74,0.510948905109489,6222.5,6844,"FRANCISCO I. MADERO","TLAXCOAPAN","Región Actopan","Región Tula"
24,45,0.363636363636364,1027,813,"HUASCA DE OCAMPO","OMITLÁN DE JUÁREZ","Región Mineral de la Reforma","Región Mineral de la Reforma"
25,35,0.451219512195122,1590,869.5,"HUAUTLA","METEPEC","Región Huejutla","Región Tulancingo"
25,46,0.474747474747475,1590,3876,"HUAUTLA","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
25,65,0.466666666666667,1590,1835.5,"HUAUTLA","TETEPANGO","Región Huejutla","Región Tula"
26,34,0.212121212121212,404.5,426,"HUAZALINGO","LOLOTLA","Región Huejutla","Región Huejutla"
26,38,0.363636363636364,404.5,653,"HUAZALINGO","MINERAL DEL CHICO","Región Huejutla","Región Mineral de la Reforma"
26,78,0.395348837209302,404.5,899,"HUAZALINGO","XOCHIATIPAN","Región Huejutla","Región Huejutla"
26,79,0.454545454545455,404.5,564.5,"HUAZALINGO","XOCHICOATLÁN","Región Huejutla","Región Zacualtipán"
27,35,0.475609756097561,1360,869.5,"HUEHUETLA","METEPEC","Región Tulancingo","Región Tulancingo"
27,42,0.480519480519481,1360,1940.5,"HUEHUETLA","MOLANGO DE ESCAMILLA","Región Tulancingo","Región Zacualtipán"
27,60,0.480519480519481,1360,1298,"HUEHUETLA","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
28,29,0.359756097560976,20052,8169.5,"HUEJUTLA DE REYES","HUICHAPAN","Región Huejutla","Región Huichapan"
28,30,0.41747572815534,20052,18965.5,"HUEJUTLA DE REYES","IXMIQUILPAN","Región Huejutla","Región Ixmiquilpan"
31,37,0.461538461538462,2342,1778,"JACALA DE LEDEZMA","METZTITLÁN","Región Jacala","Región Zacualtipán"
31,59,0.513761467889908,2342,2353,"JACALA DE LEDEZMA","TECOZAUTLA","Región Jacala","Región Huichapan"
32,46,0.383838383838384,2097.5,3876,"JALTOCÁN","SAN FELIPE ORIZATLÁN","Región Huejutla","Región Huejutla"
33,47,0.241379310344828,367.5,395,"JUÁREZ HIDALGO","PACULA","Región Zacualtipán","Región Jacala"
35,60,0.475609756097561,869.5,1298,"METEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
36,68,0.4,1111,642.5,"SAN AGUSTÍN METZQUITITLÁN","TIANGUISTENGO","Región Zacualtipán","Región Zacualtipán"
36,71,0.346938775510204,1111,281,"SAN AGUSTÍN METZQUITITLÁN","TLAHUILTEPA","Región Zacualtipán","Región Zacualtipán"
36,73,0.378378378378378,1111,2091,"SAN AGUSTÍN METZQUITITLÁN","TLANCHINOL","Región Zacualtipán","Región Huejutla"
37,42,0.478260869565217,1778,1940.5,"METZTITLÁN","MOLANGO DE ESCAMILLA","Región Zacualtipán","Región Zacualtipán"
37,59,0.458715596330275,1778,2353,"METZTITLÁN","TECOZAUTLA","Región Zacualtipán","Región Huichapan"
37,60,0.456521739130435,1778,1298,"METZTITLÁN","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
37,81,0.402173913043478,1778,7982.5,"METZTITLÁN","ZACUALTIPÁN DE ÁNGELES","Región Zacualtipán","Región Zacualtipán"
39,75,0.393939393939394,3066.5,2712.5,"MINERAL DEL MONTE","TOLCAYUCA","Región Mineral de la Reforma","Región Tizayuca"
40,71,0.5,507,281,"LA MISIÓN","TLAHUILTEPA","Región Jacala","Región Zacualtipán"
41,50,0.460122699386503,9453,6958.5,"MIXQUIAHUALA DE JUÁREZ","PROGRESO DE OBREGÓN","Región Actopan","Región Actopan"
41,67,0.45398773006135,9453,7714.5,"MIXQUIAHUALA DE JUÁREZ","TEZONTEPEC DE ALDAMA","Región Actopan","Región Tula"
42,60,0.467532467532468,1940.5,1298,"MOLANGO DE ESCAMILLA","TENANGO DE DORIA","Región Zacualtipán","Región Tulancingo"
43,80,0.348837209302326,500.5,1644.5,"NICOLÁS FLORES","YAHUALICA","Región Ixmiquilpan","Región Huejutla"
48,77,0.399361022364217,126302.5,44569,"PACHUCA DE SOTO","TULANCINGO DE BRAVO","Región Pachuca","Región Tulancingo"
53,60,0.513513513513513,2017,1298,"SAN BARTOLO TUTOTEPEC","TENANGO DE DORIA","Región Tulancingo","Región Tulancingo"
54,65,0.458333333333333,2217,1835.5,"SAN SALVADOR","TETEPANGO","Región Actopan","Región Tula"
56,70,0.459016393442623,4728.5,4467.5,"SANTIAGO TULANTEPEC DE LUGO GUERRERO","TLAHUELILPAN","Región Tulancingo","Región Tula"
58,65,0.5,2564,1835.5,"TASQUILLO","TETEPANGO","Región Ixmiquilpan","Región Tula"
61,74,0.325153374233129,16040,6844,"TEPEAPULCO","TLAXCOAPAN","Región Apan","Región Tula"
62,79,0.5,818.5,564.5,"TEPEHUACÁN DE GUERRERO","XOCHICOATLÁN","Región Zacualtipán","Región Zacualtipán"
64,78,0.363636363636364,1004.5,899,"TEPETITLÁN","XOCHIATIPAN","Región Tula","Región Huejutla"
65,66,0.472222222222222,1835.5,2458.5,"TETEPANGO","VILLA DE TEZONTEPEC","Región Tula","Región Tizayuca"
66,70,0.474576271186441,2458.5,4467.5,"VILLA DE TEZONTEPEC","TLAHUELILPAN","Región Tizayuca","Región Tula"
66,83,0.418181818181818,2458.5,3859.5,"VILLA DE TEZONTEPEC","ZEMPOALA","Región Tizayuca","Región Tizayuca"
67,70,0.485074626865672,7714.5,4467.5,"TEZONTEPEC DE ALDAMA","TLAHUELILPAN","Región Tula","Región Tula"
67,74,0.522388059701492,7714.5,6844,"TEZONTEPEC DE ALDAMA","TLAXCOAPAN","Región Tula","Región Tula"
69,76,0.311224489795918,30643.5,31636.5,"TIZAYUCA","TULA DE ALLENDE","Región Tizayuca","Región Tula"
70,74,0.485074626865672,4467.5,6844,"TLAHUELILPAN","TLAXCOAPAN","Región Tula","Región Tula"
75,82,0.464646464646465,2712.5,4231,"TOLCAYUCA","ZAPOTLÁN DE JUÁREZ","Región Tizayuca","Región Pachuca"
76,77,0.35036496350365,31636.5,44569,"TULA DE ALLENDE","TULANCINGO DE BRAVO","Región Tula","Región Tulancingo"
