"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
237211,311991,"División de terrenos","Elaboración de gelatinas y otros postres en polvo",1,23,2.5,0.376434162045812,0.324899882141281,23,31,"Construcción","Industrias manufactureras"
237212,611698,"Construcción de obras de urbanización","Otros servicios educativos proporcionados por el sector privado",0.444444444444444,1499,208,0.384082839921986,0.326716086887226,23,61,"Construcción","Servicios educativos"
237213,237311,"Supervisión de división de terrenos y de construcción de obras de urbanización","Instalación de señalamientos y protecciones en obras viales",1,196,40.5,0.385966091382697,0.410349811617162,23,23,"Construcción","Construcción"
237311,238110,"Instalación de señalamientos y protecciones en obras viales","Trabajos de cimentaciones",1,40.5,2.5,0.410349811617162,0.2906111179722,23,23,"Construcción","Construcción"
237312,561510,"Construcción de carreteras, puentes y similares","Agencias de viajes",0.5,2438.5,248.5,0.41473379822056,0.249930576884169,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237312,722320,"Construcción de carreteras, puentes y similares","Servicios de preparación de alimentos para ocasiones especiales",0.5,2438.5,89,0.41473379822056,0.305862300694521,23,72,"Construcción","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
237994,522310,"Supervisión de construcción de otras obras de ingeniería civil","Uniones de crédito",1,43.5,10.5,0.364646534925211,0.330638414481888,23,52,"Construcción","Servicios financieros y de seguros"
237999,311222,"Otras construcciones de ingeniería civil","Elaboración de aceites y grasas vegetales comestibles",1,2.5,8,0.345412629111122,0.337860826695368,23,31,"Construcción","Industrias manufactureras"
238110,238190,"Trabajos de cimentaciones","Otros trabajos en exteriores",1,2.5,10.5,0.2906111179722,0.33412888665364,23,23,"Construcción","Construcción"
238122,331112,"Montaje de estructuras de acero prefabricadas","Fabricación de desbastes primarios y ferroaleaciones",1,83,253.5,0.367097789418435,0.438378039831661,23,33,"Construcción","Industrias manufactureras"
238130,541380,"Trabajos de albañilería","Laboratorios de pruebas",0.5,26,80,0.313328434518144,0.291652508445945,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238190,316211,"Otros trabajos en exteriores","Fabricación de calzado con corte de piel y cuero",1,10.5,518.5,0.33412888665364,0.257346583482871,23,31,"Construcción","Industrias manufactureras"
238210,532121,"Instalaciones eléctricas en construcciones","Alquiler de camiones de carga sin chofer",0.5,549.5,5,0.306571687075284,0.311895092464207,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
238221,541310,"Instalaciones hidrosanitarias y de gas","Servicios de arquitectura",0.571428571428571,125.5,236,0.263408003650966,0.255650835795671,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238221,541430,"Instalaciones hidrosanitarias y de gas","Diseño gráfico",0.571428571428571,125.5,86,0.263408003650966,0.269100422141593,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
238222,311940,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Elaboración de condimentos y aderezos",0.5,5,48,0.325047360868201,0.295778422877492,23,31,"Construcción","Industrias manufactureras"
238222,483210,"Instalaciones de sistemas centrales de aire acondicionado y calefacción","Transporte por aguas interiores",0.5,5,2.5,0.325047360868201,0.351399764361163,23,48,"Construcción","Transportes, correos y almacenamiento"
238290,322220,"Otras instalaciones y equipamiento en construcciones","Fabricación de bolsas de papel y productos celulósicos recubiertos y tratados",1,183,178,0.377960075233516,0.339549925738624,23,32,"Construcción","Industrias manufactureras"
238311,325520,"Colocación de muros falsos y aislamiento","Fabricación de adhesivos",0.666666666666667,15.5,89,0.321623529809765,0.291162790334848,23,32,"Construcción","Industrias manufactureras"
238312,311811,"Trabajos de enyesado, empastado y tiroleado","Panificación industrial",0.666666666666667,12.5,81,0.364461597089309,0.321791009893895,23,31,"Construcción","Industrias manufactureras"
238312,711121,"Trabajos de enyesado, empastado y tiroleado","Compañías de danza del sector privado",0.666666666666667,12.5,25.5,0.364461597089309,0.390188323483246,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
238330,339991,"Colocación de pisos flexibles y de madera","Fabricación de instrumentos musicales",1,2.5,2.5,0.30959628934517,0.299118853420501,23,33,"Construcción","Industrias manufactureras"
238350,532110,"Realización de trabajos de carpintería en el lugar de la construcción","Alquiler de automóviles sin chofer",1,7.5,28,0.301879473695132,0.256174839580921,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
238390,326211,"Otros trabajos de acabados en edificaciones","Fabricación de llantas y cámaras",0.666666666666667,15.5,279.5,0.316147721068247,0.353828043205731,23,32,"Construcción","Industrias manufactureras"
238390,331220,"Otros trabajos de acabados en edificaciones","Fabricación de otros productos de hierro y acero",0.75,15.5,299.5,0.316147721068247,0.397444227862569,23,33,"Construcción","Industrias manufactureras"
238390,333510,"Otros trabajos de acabados en edificaciones","Fabricación de maquinaria y equipo para la industria metalmecánica",0.666666666666667,15.5,165,0.316147721068247,0.36749130801079,23,33,"Construcción","Industrias manufactureras"
238910,327420,"Preparación de terrenos para la construcción","Fabricación de yeso y productos de yeso",0.666666666666667,33.5,22.5,0.266257497100651,0.330654560722185,23,32,"Construcción","Industrias manufactureras"
238910,561330,"Preparación de terrenos para la construcción","Suministro de personal permanente",0.6,33.5,1406.5,0.266257497100651,0.314882566367441,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
238910,624198,"Preparación de terrenos para la construcción","Otros servicios de orientación y trabajo social prestados por el sector privado",0.666666666666667,33.5,21,0.266257497100651,0.291737195877299,23,62,"Construcción","Servicios de salud y de asistencia social"
238910,713299,"Preparación de terrenos para la construcción","Otros juegos de azar",1,33.5,276.5,0.266257497100651,0.26863738382152,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
238990,522451,"Otros trabajos especializados para la construcción","Montepíos",0.5,43.5,38,0.342633836538036,0.329233771178261,23,52,"Construcción","Servicios financieros y de seguros"
311110,621320,"Elaboración de alimentos para animales","Consultorios de optometría",0.428571428571429,76.5,15,0.301884947674861,0.276158324178193,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
311212,311215,"Elaboración de harina de trigo","Elaboración de malta",1,8,75.5,0.307173340627354,0.479338009576665,31,31,"Industrias manufactureras","Industrias manufactureras"
311214,339999,"Elaboración de harina de otros productos agrícolas","Otras industrias manufactureras",0.521739130434783,174.5,376.5,0.432492949198437,0.396301389470589,31,33,"Industrias manufactureras","Industrias manufactureras"
311214,434111,"Elaboración de harina de otros productos agrícolas","Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra",0.521739130434783,174.5,416,0.432492949198437,0.368667138808789,31,43,"Industrias manufactureras","Comercio al por mayor"
311214,466410,"Elaboración de harina de otros productos agrícolas","Comercio al por menor de artículos usados",0.620689655172414,174.5,3582,0.432492949198437,0.429796448432349,31,46,"Industrias manufactureras","Comercio al por menor"
311214,811119,"Elaboración de harina de otros productos agrícolas","Otras reparaciones mecánicas de automóviles y camiones",0.590909090909091,174.5,1110,0.432492949198437,0.407237735290179,31,81,"Industrias manufactureras","Otros servicios excepto actividades gubernamentales"
311215,321210,"Elaboración de malta","Fabricación de laminados y aglutinados de madera",1,75.5,2.5,0.479338009576665,0.328332472241317,31,32,"Industrias manufactureras","Industrias manufactureras"
311222,313240,"Elaboración de aceites y grasas vegetales comestibles","Fabricación de telas de tejido de punto",1,8,256,0.337860826695368,0.479517713665068,31,31,"Industrias manufactureras","Industrias manufactureras"
311319,312142,"Elaboración de otros azúcares","Elaboración de bebidas destiladas de agave",1,28.5,8,0.472789029310153,0.332862657642535,31,31,"Industrias manufactureras","Industrias manufactureras"
311340,311423,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate","Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación",0.416666666666667,109,261,0.346406419109572,0.36973721014116,31,31,"Industrias manufactureras","Industrias manufactureras"
311340,465312,"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate","Comercio al por menor de libros",0.428571428571429,109,201.5,0.346406419109572,0.267897643001747,31,46,"Industrias manufactureras","Comercio al por menor"
311350,312113,"Elaboración de chocolate y productos de chocolate","Elaboración de hielo",0.428571428571429,38,74,0.309113701750968,0.325347918810985,31,31,"Industrias manufactureras","Industrias manufactureras"
311350,314120,"Elaboración de chocolate y productos de chocolate","Confección de cortinas, blancos y similares",0.5,38,388,0.309113701750968,0.398278732201459,31,31,"Industrias manufactureras","Industrias manufactureras"
311422,311921,"Conservación de frutas y verduras por procesos distintos a la congelación y la deshidratación","Beneficio del café",0.666666666666667,25.5,7.5,0.378285717532511,0.383766148011727,31,31,"Industrias manufactureras","Industrias manufactureras"
311423,311613,"Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación","Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles",0.4,261,583,0.36973721014116,0.387662521207182,31,31,"Industrias manufactureras","Industrias manufactureras"
311511,339940,"Elaboración de leche líquida","Fabricación de artículos y accesorios para escritura, pintura, dibujo y actividades de oficina",0.666666666666667,436.5,7.5,0.371991377158193,0.274848901838375,31,33,"Industrias manufactureras","Industrias manufactureras"
311511,561210,"Elaboración de leche líquida","Servicios combinados de apoyo en instalaciones",0.666666666666667,436.5,35.5,0.371991377158193,0.285224730358275,31,56,"Industrias manufactureras","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
311513,327399,"Elaboración de derivados y fermentos lácteos","Fabricación de otros productos de cemento y concreto",0.461538461538462,286,111.5,0.378753494997534,0.402338322326723,31,32,"Industrias manufactureras","Industrias manufactureras"
311520,321910,"Elaboración de helados y paletas","Fabricación de productos de madera para la construcción",0.558823529411765,670,1397.5,0.454124335557184,0.429243276274162,31,32,"Industrias manufactureras","Industrias manufactureras"
311611,522320,"Matanza de ganado, aves y otros animales comestibles","Cajas de ahorro popular",0.48,577.5,575,0.417080905792841,0.347077568557799,31,52,"Industrias manufactureras","Servicios financieros y de seguros"
311612,339995,"Corte y empacado de carne de ganado, aves y otros animales comestibles","Fabricación de ataúdes",0.25,8,522,0.338419381022535,0.419547872655154,31,33,"Industrias manufactureras","Industrias manufactureras"
311613,316219,"Preparación de embutidos y otras conservas de carne de ganado, aves y otros animales comestibles","Fabricación de huaraches y calzado de otro tipo de materiales",0.444444444444444,583,82.5,0.387662521207182,0.378963990840374,31,31,"Industrias manufactureras","Industrias manufactureras"
311811,468413,"Panificación industrial","Comercio al por menor de gas L. P. en estaciones de carburación",1,81,49,0.321791009893895,0.350820835505836,31,46,"Industrias manufactureras","Comercio al por menor"
311812,434112,"Panificación tradicional","Comercio al por mayor de medicamentos veterinarios y alimentos para animales, excepto mascotas",0.685185185185185,5426,1545.5,0.469087606260583,0.4531540843272,31,43,"Industrias manufactureras","Comercio al por mayor"
311820,313112,"Elaboración de galletas y pastas para sopa","Preparación e hilado de fibras blandas naturales",0.666666666666667,595.5,685.5,0.376072671225368,0.465065653598509,31,31,"Industrias manufactureras","Industrias manufactureras"
311820,313310,"Elaboración de galletas y pastas para sopa","Acabado de productos textiles",0.666666666666667,595.5,126,0.376072671225368,0.371567422827548,31,31,"Industrias manufactureras","Industrias manufactureras"
311820,333910,"Elaboración de galletas y pastas para sopa","Fabricación de bombas y sistemas de bombeo",0.666666666666667,595.5,224.5,0.376072671225368,0.376830704589238,31,33,"Industrias manufactureras","Industrias manufactureras"
311830,332320,"Elaboración de tortillas de maíz y molienda de nixtamal","Fabricación de productos de herrería",0.711111111111111,10730,4032,0.525519079364426,0.446320275364694,31,33,"Industrias manufactureras","Industrias manufactureras"
311830,811493,"Elaboración de tortillas de maíz y molienda de nixtamal","Reparación y mantenimiento de bicicletas",0.688888888888889,10730,812.5,0.525519079364426,0.466520178090802,31,81,"Industrias manufactureras","Otros servicios excepto actividades gubernamentales"
311910,332420,"Elaboración de botanas","Fabricación de tanques metálicos de calibre grueso",0.428571428571429,695,708.5,0.403051217530647,0.363887782508764,31,33,"Industrias manufactureras","Industrias manufactureras"
311921,339994,"Beneficio del café","Fabricación de velas y veladoras",0.5,7.5,120,0.383766148011727,0.394069264076317,31,33,"Industrias manufactureras","Industrias manufactureras"
311922,311999,"Elaboración de café tostado y molido","Elaboración de otros alimentos",0.4,38,23,0.356378546245618,0.301275470821331,31,31,"Industrias manufactureras","Industrias manufactureras"
311922,339994,"Elaboración de café tostado y molido","Fabricación de velas y veladoras",0.5,38,120,0.356378546245618,0.394069264076317,31,33,"Industrias manufactureras","Industrias manufactureras"
311940,339113,"Elaboración de condimentos y aderezos","Fabricación de artículos oftálmicos",0.5,48,23,0.295778422877492,0.223910613921132,31,33,"Industrias manufactureras","Industrias manufactureras"
311991,333244,"Elaboración de gelatinas y otros postres en polvo","Fabricación de maquinaria y equipo para la industria textil",1,2.5,20.5,0.324899882141281,0.409214574531632,31,33,"Industrias manufactureras","Industrias manufactureras"
311993,512240,"Elaboración de alimentos frescos para consumo inmediato","Grabación de discos compactos (CD) y de video digital (DVD) o casetes musicales",0.5,17.5,5,0.298492432630862,0.276659030583482,31,51,"Industrias manufactureras","Información en medios masivos"
311993,713111,"Elaboración de alimentos frescos para consumo inmediato","Parques de diversiones y temáticos del sector privado",0.5,17.5,15,0.298492432630862,0.235556289408904,31,71,"Industrias manufactureras","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
311999,624211,"Elaboración de otros alimentos","Servicios de alimentación comunitarios prestados por el sector privado",0.4,23,91,0.301275470821331,0.29539823042497,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
312111,431122,"Elaboración de refrescos y otras bebidas no alcohólicas","Comercio al por mayor de carne de aves",0.6,510.5,38.5,0.313511371307596,0.317193155623623,31,43,"Industrias manufactureras","Comercio al por mayor"
312111,511111,"Elaboración de refrescos y otras bebidas no alcohólicas","Edición de periódicos",0.6,510.5,23,0.313511371307596,0.351782703565652,31,51,"Industrias manufactureras","Información en medios masivos"
312112,467111,"Purificación y embotellado de agua","Comercio al por menor en ferreterías y tlapalerías",0.619047619047619,1346,5608,0.380461349506777,0.406775397793702,31,46,"Industrias manufactureras","Comercio al por menor"
312112,722514,"Purificación y embotellado de agua","Restaurantes con servicio de preparación de tacos y tortas",0.6,1346,5418,0.380461349506777,0.415267767419194,31,72,"Industrias manufactureras","Servicios de alojamiento temporal y de preparación de alimentos y bebidas"
312113,624121,"Elaboración de hielo","Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados",0.428571428571429,74,122,0.325347918810985,0.400468956987779,31,62,"Industrias manufactureras","Servicios de salud y de asistencia social"
312113,931710,"Elaboración de hielo","Relaciones exteriores",0.428571428571429,74,30.5,0.325347918810985,0.324830959772114,31,93,"Industrias manufactureras","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
312120,322230,"Elaboración de cerveza","Fabricación de productos de papelería",1,10.5,28.5,0.298558507054992,0.263629805912344,31,32,"Industrias manufactureras","Industrias manufactureras"
312132,435220,"Elaboración de pulque","Comercio al por mayor de maquinaria y equipo para la industria manufacturera",0.4,15,230,0.468599605199451,0.27398906206269,31,43,"Industrias manufactureras","Comercio al por mayor"
312139,312142,"Elaboración de sidra y otras bebidas fermentadas","Elaboración de bebidas destiladas de agave",0.5,23,8,0.425646681545205,0.332862657642535,31,31,"Industrias manufactureras","Industrias manufactureras"
312139,332211,"Elaboración de sidra y otras bebidas fermentadas","Fabricación de herramientas de mano metálicas sin motor",0.5,23,23,0.425646681545205,0.304105814868838,31,33,"Industrias manufactureras","Industrias manufactureras"
312141,432120,"Elaboración de ron y otras bebidas destiladas de caña","Comercio al por mayor de ropa, bisutería y accesorios de vestir",0.111111111111111,2.5,125.5,0.393410460498565,0.260330808962893,31,43,"Industrias manufactureras","Comercio al por mayor"
