"nodo1","nodo2","nodo1_nombre","nodo2_nombre","peso_arista","peso_nodo1","peso_nodo2","nodo1_afinidad","nodo2_afinidad","nodo1_dos_digitos","nodo2_dos_digitos","nodo1_dos_digitos_nombre","nodo2_dos_digitos_nombre"
212322,713941,"Minería de tezontle y tepetate","Clubes deportivos del sector privado",0.666666666666667,59,529,0.516770550561439,0.350801199029066,21,71,"Minería","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
212324,314993,"Minería de sílice","Fabricación de productos textiles reciclados",1,8,23,0.291209306431458,0.426594932076964,21,31,"Minería","Industrias manufactureras"
212324,468414,"Minería de sílice","Comercio al por menor en estaciones de gas natural vehicular",0.5,8,5,0.291209306431458,0.254177490820302,21,46,"Minería","Comercio al por menor"
212325,484121,"Minería de caolín","Autotransporte foráneo de productos agrícolas sin refrigeración",0.666666666666667,62.5,127,0.37755886123121,0.277220650839179,21,48,"Minería","Transportes, correos y almacenamiento"
212329,324110,"Minería de otras arcillas y de otros minerales refractarios","Refinación de petróleo",1,43,251,0.497790181998667,0.360462765815587,21,32,"Minería","Industrias manufactureras"
212329,324120,"Minería de otras arcillas y de otros minerales refractarios","Fabricación de productos de asfalto",0.5,43,219,0.497790181998667,0.386474979226081,21,32,"Minería","Industrias manufactureras"
212329,325991,"Minería de otras arcillas y de otros minerales refractarios","Fabricación de cerillos",1,43,251,0.497790181998667,0.480315027609128,21,32,"Minería","Industrias manufactureras"
212392,485320,"Minería de piedra de yeso","Alquiler de automóviles con chofer",0.5,78,45.5,0.450145993320556,0.360777914398342,21,48,"Minería","Transportes, correos y almacenamiento"
212392,512250,"Minería de piedra de yeso","Productoras y distribuidoras discográficas",0.5,78,2.5,0.450145993320556,0.219282833686032,21,51,"Minería","Información en medios masivos"
212392,561730,"Minería de piedra de yeso","Servicios de instalación y mantenimiento de áreas verdes",0.5,78,13,0.450145993320556,0.249571998823309,21,56,"Minería","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
212394,511142,"Minería de roca fosfórica","Edición de directorios y de listas de correo integrada con la impresión",1,75.5,2.5,0.523859577714424,0.388310702840492,21,51,"Minería","Información en medios masivos"
212399,339113,"Minería de otros minerales no metálicos","Fabricación de artículos oftálmicos",0.5,124,31,0.331043634279206,0.210389813848225,21,33,"Minería","Industrias manufactureras"
212399,511142,"Minería de otros minerales no metálicos","Edición de directorios y de listas de correo integrada con la impresión",0.5,124,2.5,0.331043634279206,0.388310702840492,21,51,"Minería","Información en medios masivos"
213111,221122,"Perforación de pozos petroleros y de gas","Distribución de energía eléctrica",1,8,20.5,0.278624571058421,0.362704671051035,21,22,"Minería","Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final"
213111,237122,"Perforación de pozos petroleros y de gas","Construcción de plantas de refinería y petroquímica",1,8,271.5,0.278624571058421,0.391870712947774,21,23,"Minería","Construcción"
213111,326212,"Perforación de pozos petroleros y de gas","Revitalización de llantas",1,8,20.5,0.278624571058421,0.344533298556847,21,32,"Minería","Industrias manufactureras"
213111,333120,"Perforación de pozos petroleros y de gas","Fabricación de maquinaria y equipo para la construcción",1,8,2.5,0.278624571058421,0.282701292611249,21,33,"Minería","Industrias manufactureras"
213111,482110,"Perforación de pozos petroleros y de gas","Transporte por ferrocarril",1,8,40.5,0.278624571058421,0.356433721629703,21,48,"Minería","Transportes, correos y almacenamiento"
213111,511210,"Perforación de pozos petroleros y de gas","Edición de software y edición de software integrada con la reproducción",1,8,2.5,0.278624571058421,0.229154978248732,21,51,"Minería","Información en medios masivos"
213111,561450,"Perforación de pozos petroleros y de gas","Despachos de investigación de solvencia financiera",1,8,2.5,0.278624571058421,0.190885591276456,21,56,"Minería","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
213111,562911,"Perforación de pozos petroleros y de gas","Servicios de remediación de residuos por el sector privado",1,8,8,0.278624571058421,0.247056041933446,21,56,"Minería","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
213119,561730,"Otros servicios relacionados con la minería","Servicios de instalación y mantenimiento de áreas verdes",0.5,20.5,13,0.321755728569074,0.249571998823309,21,56,"Minería","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
213119,562211,"Otros servicios relacionados con la minería","Tratamiento y disposición final de residuos peligrosos por el sector privado",1,20.5,8,0.321755728569074,0.302286804422233,21,56,"Minería","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
221111,431211,"Generación de electricidad a partir de combustibles fósiles","Comercio al por mayor de bebidas no alcohólicas y hielo",0.466666666666667,40,2452,0.334748801495296,0.472486146236916,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221111,611312,"Generación de electricidad a partir de combustibles fósiles","Escuelas de educación superior del sector público",0.5,40,3288.5,0.334748801495296,0.384348363157132,22,61,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios educativos"
221121,325120,"Transmisión de energía eléctrica","Fabricación de gases industriales",0.5,43,41,0.357150740076577,0.315196797605818,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221121,711111,"Transmisión de energía eléctrica","Compañías de teatro del sector privado",1,43,10.5,0.357150740076577,0.279232282921668,22,71,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
221122,237122,"Distribución de energía eléctrica","Construcción de plantas de refinería y petroquímica",1,20.5,271.5,0.362704671051035,0.391870712947774,22,23,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Construcción"
221122,326212,"Distribución de energía eléctrica","Revitalización de llantas",1,20.5,20.5,0.362704671051035,0.344533298556847,22,32,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221122,333120,"Distribución de energía eléctrica","Fabricación de maquinaria y equipo para la construcción",1,20.5,2.5,0.362704671051035,0.282701292611249,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221122,482110,"Distribución de energía eléctrica","Transporte por ferrocarril",1,20.5,40.5,0.362704671051035,0.356433721629703,22,48,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Transportes, correos y almacenamiento"
221122,511210,"Distribución de energía eléctrica","Edición de software y edición de software integrada con la reproducción",1,20.5,2.5,0.362704671051035,0.229154978248732,22,51,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Información en medios masivos"
221122,561450,"Distribución de energía eléctrica","Despachos de investigación de solvencia financiera",1,20.5,2.5,0.362704671051035,0.190885591276456,22,56,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
221122,562911,"Distribución de energía eléctrica","Servicios de remediación de residuos por el sector privado",1,20.5,8,0.362704671051035,0.247056041933446,22,56,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
221123,311110,"Comercialización de energía eléctrica","Elaboración de alimentos para animales",0.428571428571429,243.5,371,0.437345640217603,0.308228358319377,22,31,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221123,435210,"Comercialización de energía eléctrica","Comercio al por mayor de maquinaria y equipo para la construcción y la minería",0.571428571428571,243.5,498.5,0.437345640217603,0.370401009773402,22,43,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Comercio al por mayor"
221311,339994,"Captación, tratamiento y suministro de agua realizados por el sector privado","Fabricación de velas y veladoras",0.333333333333333,88.5,128,0.357576974933945,0.409672498808801,22,33,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Industrias manufactureras"
221311,561710,"Captación, tratamiento y suministro de agua realizados por el sector privado","Servicios de control y exterminación de plagas",0.333333333333333,88.5,56,0.357576974933945,0.306142332397234,22,56,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
221312,931210,"Captación, tratamiento y suministro de agua realizados por el sector público","Administración pública en general",0.703703703703704,3510.5,23275.5,0.464129763793842,0.481850653441321,22,93,"Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final","Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales"
236111,237111,"Edificación de vivienda unifamiliar","Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje",0.571428571428571,3414.5,445,0.378825242719402,0.405337309563214,23,23,"Construcción","Construcción"
236112,517312,"Edificación de vivienda multifamiliar","Operadores de servicios de telecomunicaciones inalámbricas",0.714285714285714,725,273.5,0.297581881841555,0.302779661764536,23,51,"Construcción","Información en medios masivos"
236112,531210,"Edificación de vivienda multifamiliar","Inmobiliarias y corredores de bienes raíces",0.75,725,905.5,0.297581881841555,0.280337253173709,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
236113,323120,"Supervisión de edificación residencial","Industrias conexas a la impresión",0.666666666666667,13,10,0.26074868623955,0.201234786956413,23,32,"Construcción","Industrias manufactureras"
236113,336310,"Supervisión de edificación residencial","Fabricación de motores de gasolina y sus partes para vehículos automotrices",0.666666666666667,13,18.5,0.26074868623955,0.3396303696635,23,33,"Construcción","Industrias manufactureras"
236113,562998,"Supervisión de edificación residencial","Otros servicios de manejo de residuos por el sector privado",0.666666666666667,13,21,0.26074868623955,0.331505824100195,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
236113,623211,"Supervisión de edificación residencial","Residencias del sector privado para el cuidado de personas con problemas de retardo mental",0.666666666666667,13,13,0.26074868623955,0.305289297182753,23,62,"Construcción","Servicios de salud y de asistencia social"
236211,562111,"Edificación de naves y plantas industriales, excepto la supervisión","Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos",0.5,971.5,36,0.307281901831423,0.301318541994392,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
236221,517312,"Edificación de inmuebles comerciales y de servicios, excepto la supervisión","Operadores de servicios de telecomunicaciones inalámbricas",0.6,1778,273.5,0.310803547576759,0.302779661764536,23,51,"Construcción","Información en medios masivos"
237111,238910,"Construcción de obras para el tratamiento, distribución y suministro de agua y drenaje","Preparación de terrenos para la construcción",0.571428571428571,445,82.5,0.405337309563214,0.283068690327663,23,23,"Construcción","Construcción"
237112,465214,"Construcción de sistemas de riego agrícola","Comercio al por menor de equipo y material fotográfico",0.6,328.5,17.5,0.408756813409345,0.285884003589254,23,46,"Construcción","Comercio al por menor"
237121,333319,"Construcción de sistemas de distribución de petróleo y gas","Fabricación de otra maquinaria y equipo para el comercio y los servicios",0.5,98.5,101,0.300885984356667,0.270862209918375,23,33,"Construcción","Industrias manufactureras"
237122,326212,"Construcción de plantas de refinería y petroquímica","Revitalización de llantas",1,271.5,20.5,0.391870712947774,0.344533298556847,23,32,"Construcción","Industrias manufactureras"
237122,333120,"Construcción de plantas de refinería y petroquímica","Fabricación de maquinaria y equipo para la construcción",1,271.5,2.5,0.391870712947774,0.282701292611249,23,33,"Construcción","Industrias manufactureras"
237122,482110,"Construcción de plantas de refinería y petroquímica","Transporte por ferrocarril",1,271.5,40.5,0.391870712947774,0.356433721629703,23,48,"Construcción","Transportes, correos y almacenamiento"
237122,511210,"Construcción de plantas de refinería y petroquímica","Edición de software y edición de software integrada con la reproducción",1,271.5,2.5,0.391870712947774,0.229154978248732,23,51,"Construcción","Información en medios masivos"
237122,561450,"Construcción de plantas de refinería y petroquímica","Despachos de investigación de solvencia financiera",1,271.5,2.5,0.391870712947774,0.190885591276456,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237122,562911,"Construcción de plantas de refinería y petroquímica","Servicios de remediación de residuos por el sector privado",1,271.5,8,0.391870712947774,0.247056041933446,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237131,321991,"Construcción de obras de generación y conducción de energía eléctrica","Fabricación de productos de materiales trenzables, excepto palma",0.5,196.5,56,0.302311016139275,0.384094370713474,23,32,"Construcción","Industrias manufactureras"
237131,435210,"Construcción de obras de generación y conducción de energía eléctrica","Comercio al por mayor de maquinaria y equipo para la construcción y la minería",0.5,196.5,498.5,0.302311016139275,0.370401009773402,23,43,"Construcción","Comercio al por mayor"
237131,522390,"Construcción de obras de generación y conducción de energía eléctrica","Otras instituciones de ahorro y préstamo",0.666666666666667,196.5,50.5,0.302311016139275,0.328228656110572,23,52,"Construcción","Servicios financieros y de seguros"
237132,325180,"Construcción de obras para telecomunicaciones","Fabricación de otros productos químicos básicos inorgánicos",1,20.5,204,0.258406985772046,0.378287620902593,23,32,"Construcción","Industrias manufactureras"
237132,325190,"Construcción de obras para telecomunicaciones","Fabricación de otros productos químicos básicos orgánicos",1,20.5,139,0.258406985772046,0.348519714368676,23,32,"Construcción","Industrias manufactureras"
237132,325310,"Construcción de obras para telecomunicaciones","Fabricación de fertilizantes",1,20.5,259,0.258406985772046,0.375099924453233,23,32,"Construcción","Industrias manufactureras"
237132,325411,"Construcción de obras para telecomunicaciones","Fabricación de materias primas para la industria farmacéutica",1,20.5,2.5,0.258406985772046,0.340445328142081,23,32,"Construcción","Industrias manufactureras"
237132,326150,"Construcción de obras para telecomunicaciones","Fabricación de espumas y productos de uretano",1,20.5,75.5,0.258406985772046,0.277830062941872,23,32,"Construcción","Industrias manufactureras"
237132,327391,"Construcción de obras para telecomunicaciones","Fabricación de productos preesforzados de concreto",1,20.5,339.5,0.258406985772046,0.40927697939505,23,32,"Construcción","Industrias manufactureras"
237132,331420,"Construcción de obras para telecomunicaciones","Laminación secundaria de cobre",1,20.5,2.5,0.258406985772046,0.28630210500881,23,33,"Construcción","Industrias manufactureras"
237132,332910,"Construcción de obras para telecomunicaciones","Fabricación de válvulas metálicas",1,20.5,2.5,0.258406985772046,0.249696531316868,23,33,"Construcción","Industrias manufactureras"
237132,333130,"Construcción de obras para telecomunicaciones","Fabricación de maquinaria y equipo para la industria extractiva",1,20.5,83.5,0.258406985772046,0.304288806714813,23,33,"Construcción","Industrias manufactureras"
237132,333910,"Construcción de obras para telecomunicaciones","Fabricación de bombas y sistemas de bombeo",1,20.5,224.5,0.258406985772046,0.360304295006523,23,33,"Construcción","Industrias manufactureras"
237132,339914,"Construcción de obras para telecomunicaciones","Metalistería de metales no preciosos",1,20.5,13,0.258406985772046,0.294896324062744,23,33,"Construcción","Industrias manufactureras"
237132,466113,"Construcción de obras para telecomunicaciones","Comercio al por menor de muebles para jardín",1,20.5,2.5,0.258406985772046,0.240981185944565,23,46,"Construcción","Comercio al por menor"
237132,561790,"Construcción de obras para telecomunicaciones","Otros servicios de limpieza",1,20.5,2.5,0.258406985772046,0.314766575663787,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237211,488990,"División de terrenos","Otros servicios relacionados con el transporte",1,5,10.5,0.282438293060805,0.318512196396008,23,48,"Construcción","Transportes, correos y almacenamiento"
237211,541320,"División de terrenos","Servicios de arquitectura de paisaje y urbanismo",1,5,15.5,0.282438293060805,0.299410413281573,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237211,561520,"División de terrenos","Organización de excursiones y paquetes turísticos para agencias de viajes",1,5,25.5,0.282438293060805,0.260189756365378,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237212,238221,"Construcción de obras de urbanización","Instalaciones hidrosanitarias y de gas",0.555555555555556,1382.5,42.5,0.386985162754935,0.249717954169035,23,23,"Construcción","Construcción"
237311,237999,"Instalación de señalamientos y protecciones en obras viales","Otras construcciones de ingeniería civil",1,8,20.5,0.344319200933445,0.328195889086378,23,23,"Construcción","Construcción"
237311,238121,"Instalación de señalamientos y protecciones en obras viales","Montaje de estructuras de concreto prefabricadas",1,8,20.5,0.344319200933445,0.316444525449267,23,23,"Construcción","Construcción"
237311,311511,"Instalación de señalamientos y protecciones en obras viales","Elaboración de leche líquida",1,8,256,0.344319200933445,0.37836639629885,23,31,"Construcción","Industrias manufactureras"
237311,311991,"Instalación de señalamientos y protecciones en obras viales","Elaboración de gelatinas y otros postres en polvo",1,8,2.5,0.344319200933445,0.34198811840167,23,31,"Construcción","Industrias manufactureras"
237311,316211,"Instalación de señalamientos y protecciones en obras viales","Fabricación de calzado con corte de piel y cuero",1,8,657,0.344319200933445,0.259918904474962,23,31,"Construcción","Industrias manufactureras"
237311,321210,"Instalación de señalamientos y protecciones en obras viales","Fabricación de laminados y aglutinados de madera",1,8,2.5,0.344319200933445,0.307804875816814,23,32,"Construcción","Industrias manufactureras"
237311,326130,"Instalación de señalamientos y protecciones en obras viales","Fabricación de laminados de plástico rígido",1,8,8,0.344319200933445,0.288359536209038,23,32,"Construcción","Industrias manufactureras"
237311,326198,"Instalación de señalamientos y protecciones en obras viales","Fabricación de otros productos de plástico con reforzamiento",1,8,2.5,0.344319200933445,0.251206848368056,23,32,"Construcción","Industrias manufactureras"
237311,332991,"Instalación de señalamientos y protecciones en obras viales","Fabricación de baleros y rodamientos",1,8,2.5,0.344319200933445,0.271331517883979,23,33,"Construcción","Industrias manufactureras"
237311,336991,"Instalación de señalamientos y protecciones en obras viales","Fabricación de motocicletas",1,8,2.5,0.344319200933445,0.27611558151483,23,33,"Construcción","Industrias manufactureras"
237311,431123,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de pescados y mariscos",1,8,2.5,0.344319200933445,0.290174004697235,23,43,"Construcción","Comercio al por mayor"
237311,431212,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de vinos y licores",1,8,31,0.344319200933445,0.196551646647678,23,43,"Construcción","Comercio al por mayor"
237311,431220,"Instalación de señalamientos y protecciones en obras viales","Comercio al por mayor de cigarros, puros y tabaco",1,8,41,0.344319200933445,0.32108140068249,23,43,"Construcción","Comercio al por mayor"
237311,481111,"Instalación de señalamientos y protecciones en obras viales","Transporte aéreo regular en líneas aéreas nacionales",1,8,2.5,0.344319200933445,0.249547296136961,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,481210,"Instalación de señalamientos y protecciones en obras viales","Transporte aéreo no regular",1,8,43,0.344319200933445,0.253252706625052,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,484233,"Instalación de señalamientos y protecciones en obras viales","Autotransporte foráneo con refrigeración",1,8,20.5,0.344319200933445,0.294728432816313,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488112,"Instalación de señalamientos y protecciones en obras viales","Administración de aeropuertos y helipuertos",1,8,20.5,0.344319200933445,0.285351501790563,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488190,"Instalación de señalamientos y protecciones en obras viales","Otros servicios relacionados con el transporte aéreo",1,8,10.5,0.344319200933445,0.213427554298497,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,488511,"Instalación de señalamientos y protecciones en obras viales","Servicios de agencias aduanales",1,8,2.5,0.344319200933445,0.247657441674098,23,48,"Construcción","Transportes, correos y almacenamiento"
237311,519110,"Instalación de señalamientos y protecciones en obras viales","Agencias noticiosas",1,8,5,0.344319200933445,0.301661236071709,23,51,"Construcción","Información en medios masivos"
237311,519130,"Instalación de señalamientos y protecciones en obras viales","Edición y difusión de contenido exclusivamente a través de Internet y servicios de búsqueda en la red",1,8,23,0.344319200933445,0.272018679828927,23,51,"Construcción","Información en medios masivos"
237311,522440,"Instalación de señalamientos y protecciones en obras viales","Compañías de autofinanciamiento",1,8,7.5,0.344319200933445,0.240271268769896,23,52,"Construcción","Servicios financieros y de seguros"
237311,523110,"Instalación de señalamientos y protecciones en obras viales","Casas de bolsa",1,8,8,0.344319200933445,0.166541831291874,23,52,"Construcción","Servicios financieros y de seguros"
237311,523990,"Instalación de señalamientos y protecciones en obras viales","Otros servicios relacionados con la intermediación bursátil",1,8,2.5,0.344319200933445,0.166541831291874,23,52,"Construcción","Servicios financieros y de seguros"
237311,524220,"Instalación de señalamientos y protecciones en obras viales","Administración de cajas de pensión y de seguros independientes",1,8,99.5,0.344319200933445,0.280133813199399,23,52,"Construcción","Servicios financieros y de seguros"
237311,533110,"Instalación de señalamientos y protecciones en obras viales","Servicios de alquiler de marcas registradas, patentes y franquicias",1,8,2.5,0.344319200933445,0.27020219702151,23,53,"Construcción","Servicios inmobiliarios y de alquiler de bienes muebles e intangibles   "
237311,541721,"Instalación de señalamientos y protecciones en obras viales","Servicios de investigación científica y desarrollo en ciencias sociales y humanidades, prestados por el sector privado",1,8,75.5,0.344319200933445,0.328518797576144,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237311,541860,"Instalación de señalamientos y protecciones en obras viales","Agencias de correo directo",1,8,7.5,0.344319200933445,0.279264166688213,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237311,541910,"Instalación de señalamientos y protecciones en obras viales","Servicios de investigación de mercados y encuestas de opinión pública",1,8,8,0.344319200933445,0.179313875491799,23,54,"Construcción","Servicios profesionales, científicos y técnicos"
237311,551111,"Instalación de señalamientos y protecciones en obras viales","Corporativos",1,8,48.5,0.344319200933445,0.255771287015516,23,55,"Construcción","Dirección y administración de grupos empresariales o corporativos"
237311,561740,"Instalación de señalamientos y protecciones en obras viales","Servicios de limpieza de tapicería, alfombras y muebles",1,8,5,0.344319200933445,0.277828331876784,23,56,"Construcción","Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación"
237311,611710,"Instalación de señalamientos y protecciones en obras viales","Servicios de apoyo a la educación",1,8,2.5,0.344319200933445,0.202530713047751,23,61,"Construcción","Servicios educativos"
237311,621411,"Instalación de señalamientos y protecciones en obras viales","Centros de planificación familiar del sector privado",1,8,23,0.344319200933445,0.282739396197898,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,621991,"Instalación de señalamientos y protecciones en obras viales","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector privado",1,8,23,0.344319200933445,0.430920992445807,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,621992,"Instalación de señalamientos y protecciones en obras viales","Servicios de bancos de órganos, bancos de sangre y otros servicios auxiliares al tratamiento médico prestados por el sector público",1,8,28.5,0.344319200933445,0.435395009586107,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,622211,"Instalación de señalamientos y protecciones en obras viales","Hospitales psiquiátricos y para el tratamiento por adicción del sector privado",1,8,2.5,0.344319200933445,0.300314012964481,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,623222,"Instalación de señalamientos y protecciones en obras viales","Residencias del sector público para el cuidado de personas con problemas de trastorno mental y adicción",1,8,41,0.344319200933445,0.424400543154512,23,62,"Construcción","Servicios de salud y de asistencia social"
237311,711112,"Instalación de señalamientos y protecciones en obras viales","Compañías de teatro del sector público",1,8,2.5,0.344319200933445,0.375431336955987,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237311,713299,"Instalación de señalamientos y protecciones en obras viales","Otros juegos de azar",1,8,196.5,0.344319200933445,0.270229656175022,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
237311,713950,"Instalación de señalamientos y protecciones en obras viales","Boliches",1,8,8,0.344319200933445,0.291789258076102,23,71,"Construcción","Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos"
